Exceptional exceptional E Ex Exc Exce l al nal onal INITCAP NODIGIT 0 NOPUNCT Exceptional Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
4 4 4 4 4 4 4 4 4 4 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
mK mk m mK mK mK K mK mK mK NOCAPS NODIGIT 0 NOPUNCT mK xX xX SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
shown shown s sh sho show n wn own hown NOCAPS NODIGIT 0 NOPUNCT shown xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( DIFFERENTFONT HIGHERFONT false false BASELINE false
color color c co col colo r or lor olor NOCAPS NODIGIT 0 NOPUNCT color xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
online online o on onl onli e ne ine line NOCAPS NODIGIT 0 NOPUNCT online xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
AC ac A AC AC AC C AC AC AC ALLCAPS NODIGIT 0 NOPUNCT AC XX X SAMEFONT SAMEFONTSIZE false false BASELINE false
susceptibility susceptibility s su sus susc y ty ity lity NOCAPS NODIGIT 0 NOPUNCT susceptibility xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Ag ag A Ag Ag Ag g Ag Ag Ag INITCAP NODIGIT 0 NOPUNCT Ag Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
Pb pb P Pb Pb Pb b Pb Pb Pb INITCAP NODIGIT 0 NOPUNCT Pb Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X SAMEFONT SAMEFONTSIZE false false BASELINE false
6 6 6 6 6 6 6 6 6 6 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
Re re R Re Re Re e Re Re Re INITCAP NODIGIT 0 NOPUNCT Re Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
sult sult s su sul sult t lt ult sult NOCAPS NODIGIT 0 NOPUNCT sult xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperature temperature t te tem temp e re ure ture NOCAPS NODIGIT 0 NOPUNCT temperature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sweep sweep s sw swe swee p ep eep weep NOCAPS NODIGIT 0 NOPUNCT sweep xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
sweep sweep s sw swe swee p ep eep weep NOCAPS NODIGIT 0 NOPUNCT sweep xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
rate rate r ra rat rate e te ate rate NOCAPS NODIGIT 0 NOPUNCT rate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
mK mk m mK mK mK K mK mK mK NOCAPS NODIGIT 0 NOPUNCT mK xX xX SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
min min m mi min min n in min min NOCAPS NODIGIT 0 NOPUNCT min xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
residual residual r re res resi l al ual dual NOCAPS NODIGIT 0 NOPUNCT residual xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Hres hres H Hr Hre Hres s es res Hres INITCAP NODIGIT 0 NOPUNCT Hres Xxxx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
has has h ha has has s as has has NOCAPS NODIGIT 0 NOPUNCT has xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
been been b be bee been n en een been NOCAPS NODIGIT 0 NOPUNCT been xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
compensated compensated c co com comp d ed ted ated NOCAPS NODIGIT 0 NOPUNCT compensated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
this this t th thi this s is his this NOCAPS NODIGIT 0 NOPUNCT this xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sweep sweep s sw swe swee p ep eep weep NOCAPS NODIGIT 0 NOPUNCT sweep xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
yielding yielding y yi yie yiel g ng ing ding NOCAPS NODIGIT 0 NOPUNCT yielding xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Tc tc T Tc Tc Tc c Tc Tc Tc INITCAP NODIGIT 0 NOPUNCT Tc Xx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
52 52 5 52 52 52 2 52 52 52 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
4 4 4 4 4 4 4 4 4 4 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
mK mk m mK mK mK K mK mK mK NOCAPS NODIGIT 0 NOPUNCT mK xX xX SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
b b b b b b b b b b NOCAPS NODIGIT 1 NOPUNCT b x x SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
Results results R Re Res Resu s ts lts ults INITCAP NODIGIT 0 NOPUNCT Results Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sweeps sweeps s sw swe swee s ps eps eeps NOCAPS NODIGIT 0 NOPUNCT sweeps xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
several several s se sev seve l al ral eral NOCAPS NODIGIT 0 NOPUNCT several xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperatures temperatures t te tem temp s es res ures NOCAPS NODIGIT 0 NOPUNCT temperatures xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
sweep sweep s sw swe swee p ep eep weep NOCAPS NODIGIT 0 NOPUNCT sweep xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
rate rate r ra rat rate e te ate rate NOCAPS NODIGIT 0 NOPUNCT rate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
24 24 2 24 24 24 4 24 24 24 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
47 47 4 47 47 47 7 47 47 47 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
mOe moe m mO mOe mOe e Oe mOe mOe NOCAPS NODIGIT 0 NOPUNCT mOe xXx xXx SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
min min m mi min min n in min min NOCAPS NODIGIT 0 NOPUNCT min xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
From from F Fr Fro From m om rom From INITCAP NODIGIT 0 NOPUNCT From Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
slight slight s sl sli slig t ht ght ight NOCAPS NODIGIT 0 NOPUNCT slight xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
asymmetry asymmetry a as asy asym y ry try etry NOCAPS NODIGIT 0 NOPUNCT asymmetry xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
data data d da dat data a ta ata data NOCAPS NODIGIT 0 NOPUNCT data xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
residual residual r re res resi l al ual dual NOCAPS NODIGIT 0 NOPUNCT residual xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
estimated estimated e es est esti d ed ted ated NOCAPS NODIGIT 0 NOPUNCT estimated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Hres hres H Hr Hre Hres s es res Hres INITCAP NODIGIT 0 NOPUNCT Hres Xxxx Xx DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
040 040 0 04 040 040 0 40 040 040 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
Oe oe O Oe Oe Oe e Oe Oe Oe INITCAP NODIGIT 0 NOPUNCT Oe Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
Fig fig F Fi Fig Fig g ig Fig Fig INITCAP NODIGIT 0 NOPUNCT Fig Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
there there t th the ther e re ere here NOCAPS NODIGIT 0 NOPUNCT there xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
two two t tw two two o wo two two NOCAPS NODIGIT 0 NOPUNCT two xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
strong strong s st str stro g ng ong rong NOCAPS NODIGIT 0 NOPUNCT strong xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pieces pieces p pi pie piec s es ces eces NOCAPS NODIGIT 0 NOPUNCT pieces xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
evidence evidence e ev evi evid e ce nce ence NOCAPS NODIGIT 0 NOPUNCT evidence xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Ag ag A Ag Ag Ag g Ag Ag Ag INITCAP NODIGIT 0 NOPUNCT Ag Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
Pb pb P Pb Pb Pb b Pb Pb Pb INITCAP NODIGIT 0 NOPUNCT Pb Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X DIFFERENTFONT HIGHERFONT false false BASELINE true
6 6 6 6 6 6 6 6 6 6 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
type type t ty typ type e pe ype type NOCAPS NODIGIT 0 NOPUNCT type xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
I i I I I I I I I I ALLCAPS NODIGIT 1 NOPUNCT I X X SAMEFONT SAMEFONTSIZE false false BASELINE false
superconductor superconductor s su sup supe r or tor ctor NOCAPS NODIGIT 0 NOPUNCT superconductor xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
One one O On One One e ne One One INITCAP NODIGIT 0 NOPUNCT One Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fact fact f fa fac fact t ct act fact NOCAPS NODIGIT 0 NOPUNCT fact xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
large large l la lar larg e ge rge arge NOCAPS NODIGIT 0 NOPUNCT large xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
supercooling supercooling s su sup supe g ng ing ling NOCAPS NODIGIT 0 NOPUNCT supercooling xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
observed observed o ob obs obse d ed ved rved NOCAPS NODIGIT 0 NOPUNCT observed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconduct superconduct s su sup supe t ct uct duct NOCAPS NODIGIT 0 NOPUNCT superconduct xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ing ing i in ing ing g ng ing ing NOCAPS NODIGIT 0 NOPUNCT ing xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
under under u un und unde r er der nder NOCAPS NODIGIT 0 NOPUNCT under xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
magnetic magnetic m ma mag magn c ic tic etic NOCAPS NODIGIT 0 NOPUNCT magnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fields fields f fi fie fiel s ds lds elds NOCAPS NODIGIT 0 NOPUNCT fields xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
while while w wh whi whil e le ile hile NOCAPS NODIGIT 0 NOPUNCT while xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
no no n no no no o no no no NOCAPS NODIGIT 0 NOPUNCT no xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
supercooling supercooling s su sup supe g ng ing ling NOCAPS NODIGIT 0 NOPUNCT supercooling xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
seen seen s se see seen n en een seen NOCAPS NODIGIT 0 NOPUNCT seen xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
zero zero z ze zer zero o ro ero zero NOCAPS NODIGIT 0 NOPUNCT zero xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
This this T Th Thi This s is his This INITCAP NODIGIT 0 NOPUNCT This Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
means means m me mea mean s ns ans eans NOCAPS NODIGIT 0 NOPUNCT means xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconduct superconduct s su sup supe t ct uct duct NOCAPS NODIGIT 0 NOPUNCT superconduct xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ing ing i in ing ing g ng ing ing NOCAPS NODIGIT 0 NOPUNCT ing xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
transition transition t tr tra tran n on ion tion NOCAPS NODIGIT 0 NOPUNCT transition xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
becomes becomes b be bec beco s es mes omes NOCAPS NODIGIT 0 NOPUNCT becomes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
first first f fi fir firs t st rst irst NOCAPS NODIGIT 0 NOPUNCT first xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
order order o or ord orde r er der rder NOCAPS NODIGIT 0 NOPUNCT order xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
only only o on onl only y ly nly only NOCAPS NODIGIT 0 NOPUNCT only xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
when when w wh whe when n en hen when NOCAPS NODIGIT 0 NOPUNCT when xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
external external e ex ext exte l al nal rnal NOCAPS NODIGIT 0 NOPUNCT external xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
applied applied a ap app appl d ed ied lied NOCAPS NODIGIT 0 NOPUNCT applied xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Such such S Su Suc Such h ch uch Such INITCAP NODIGIT 0 NOPUNCT Such Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
behavior behavior b be beh beha r or ior vior NOCAPS NODIGIT 0 NOPUNCT behavior xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
only only o on onl only y ly nly only NOCAPS NODIGIT 0 NOPUNCT only xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
seen seen s se see seen n en een seen NOCAPS NODIGIT 0 NOPUNCT seen xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
type type t ty typ type e pe ype type NOCAPS NODIGIT 0 NOPUNCT type xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
I i I I I I I I I I ALLCAPS NODIGIT 1 NOPUNCT I X X SAMEFONT SAMEFONTSIZE false false BASELINE false
su su s su su su u su su su NOCAPS NODIGIT 0 NOPUNCT su xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
perconductors perconductors p pe per perc s rs ors tors NOCAPS NODIGIT 0 NOPUNCT perconductors xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
other other o ot oth othe r er her ther NOCAPS NODIGIT 0 NOPUNCT other xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
very very v ve ver very y ry ery very NOCAPS NODIGIT 0 NOPUNCT very xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
large large l la lar larg e ge rge arge NOCAPS NODIGIT 0 NOPUNCT large xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
positive positive p po pos posi e ve ive tive NOCAPS NODIGIT 0 NOPUNCT positive xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
peaks peaks p pe pea peak s ks aks eaks NOCAPS NODIGIT 0 NOPUNCT peaks xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
