Dimensionality dimensionality D Di Dim Dime y ty ity lity INITCAP NODIGIT 0 NOPUNCT Dimensionality Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
change change c ch cha chan e ge nge ange NOCAPS NODIGIT 0 NOPUNCT change xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
slope slope s sl slo slop e pe ope lope NOCAPS NODIGIT 0 NOPUNCT slope xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
λ λ λ λ λ λ λ λ λ λ NOCAPS NODIGIT 1 NOPUNCT λ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
data data d da dat data a ta ata data NOCAPS NODIGIT 0 NOPUNCT data xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
indicated indicated i in ind indi d ed ted ated NOCAPS NODIGIT 0 NOPUNCT indicated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
kink kink k ki kin kink k nk ink kink NOCAPS NODIGIT 0 NOPUNCT kink xxxx x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
kink kink k ki kin kink k nk ink kink NOCAPS NODIGIT 0 NOPUNCT kink xxxx x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
vs vs v vs vs vs s vs vs vs NOCAPS NODIGIT 0 NOPUNCT vs xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
curve curve c cu cur curv e ve rve urve NOCAPS NODIGIT 0 NOPUNCT curve xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
shown shown s sh sho show n wn own hown NOCAPS NODIGIT 0 NOPUNCT shown xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
extrapolates extrapolates e ex ext extr s es tes ates NOCAPS NODIGIT 0 NOPUNCT extrapolates xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
12 12 1 12 12 12 2 12 12 12 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
zero zero z ze zer zero o ro ero zero NOCAPS NODIGIT 0 NOPUNCT zero xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
temperature temperature t te tem temp e re ure ture NOCAPS NODIGIT 0 NOPUNCT temperature xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
This this T Th Thi This s is his This INITCAP NODIGIT 0 NOPUNCT This Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
value value v va val valu e ue lue alue NOCAPS NODIGIT 0 NOPUNCT value xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
kink kink k ki kin kink k nk ink kink NOCAPS NODIGIT 0 NOPUNCT kink xxxx x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( DIFFERENTFONT HIGHERFONT false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
close close c cl clo clos e se ose lose NOCAPS NODIGIT 0 NOPUNCT close xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT HIGHERFONT false false BASELINE false
14 14 1 14 14 14 4 14 14 14 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
determined determined d de det dete d ed ned ined NOCAPS NODIGIT 0 NOPUNCT determined xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
Hao hao H Ha Hao Hao o ao Hao Hao INITCAP NODIGIT 0 NOPUNCT Hao Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
Clem clem C Cl Cle Clem m em lem Clem INITCAP NODIGIT 0 NOPUNCT Clem Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
analysis analysis a an ana anal s is sis ysis NOCAPS NODIGIT 0 NOPUNCT analysis xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
men men m me men men n en men men NOCAPS NODIGIT 0 NOPUNCT men xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tioned tioned t ti tio tion d ed ned oned NOCAPS NODIGIT 0 NOPUNCT tioned xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
previously previously p pr pre prev y ly sly usly NOCAPS NODIGIT 0 NOPUNCT previously xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
[ [ [ [ [ [ [ [ [ [ ALLCAPS NODIGIT 1 OPENBRACKET [ [ [ SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
] ] ] ] ] ] ] ] ] ] ALLCAPS NODIGIT 1 ENDBRACKET ] ] ] SAMEFONT SAMEFONTSIZE false false BASELINE false
We we W We We We e We We We INITCAP NODIGIT 0 NOPUNCT We Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
therefore therefore t th the ther e re ore fore NOCAPS NODIGIT 0 NOPUNCT therefore xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
associate associate a as ass asso e te ate iate NOCAPS NODIGIT 0 NOPUNCT associate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
kink kink k ki kin kink k nk ink kink NOCAPS NODIGIT 0 NOPUNCT kink xxxx x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE true
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
λ λ λ λ λ λ λ λ λ λ NOCAPS NODIGIT 1 NOPUNCT λ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE true
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE true
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
measurements measurements m me mea meas s ts nts ents NOCAPS NODIGIT 0 NOPUNCT measurements xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
noncrystalline noncrystalline n no non nonc e ne ine line NOCAPS NODIGIT 0 NOPUNCT noncrystalline xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sample sample s sa sam samp e le ple mple NOCAPS NODIGIT 0 NOPUNCT sample xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
change change c ch cha chan e ge nge ange NOCAPS NODIGIT 0 NOPUNCT change xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
slope slope s sl slo slop e pe ope lope NOCAPS NODIGIT 0 NOPUNCT slope xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
near near n ne nea near r ar ear near NOCAPS NODIGIT 0 NOPUNCT near xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT true
could could c co cou coul d ld uld ould NOCAPS NODIGIT 0 NOPUNCT could xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
expected expected e ex exp expe d ed ted cted NOCAPS NODIGIT 0 NOPUNCT expected xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
since since s si sin sinc e ce nce ince NOCAPS NODIGIT 0 NOPUNCT since xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
number number n nu num numb r er ber mber NOCAPS NODIGIT 0 NOPUNCT number xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
grains grains g gr gra grai s ns ins ains NOCAPS NODIGIT 0 NOPUNCT grains xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
polycrystal polycrystal p po pol poly l al tal stal NOCAPS NODIGIT 0 NOPUNCT polycrystal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
supercon supercon s su sup supe n on con rcon NOCAPS NODIGIT 0 NOPUNCT supercon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ducting ducting d du duc duct g ng ing ting NOCAPS NODIGIT 0 NOPUNCT ducting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
varies varies v va var vari s es ies ries NOCAPS NODIGIT 0 NOPUNCT varies xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < DIFFERENTFONT HIGHERFONT false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE false
ab ab a ab ab ab b ab ab ab NOCAPS NODIGIT 0 NOPUNCT ab xx x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
whereas whereas w wh whe wher s as eas reas NOCAPS NODIGIT 0 NOPUNCT whereas xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < SAMEFONT SAMEFONTSIZE false false BASELINE true
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X SAMEFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
entire entire e en ent enti e re ire tire NOCAPS NODIGIT 0 NOPUNCT entire xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sample sample s sa sam samp e le ple mple NOCAPS NODIGIT 0 NOPUNCT sample xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
superconducting superconducting s su sup supe g ng ing ting NOCAPS NODIGIT 0 NOPUNCT superconducting xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
yield yield y yi yie yiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT yield xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ing ing i in ing ing g ng ing ing NOCAPS NODIGIT 0 NOPUNCT ing xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
different different d di dif diff t nt ent rent NOCAPS NODIGIT 0 NOPUNCT different xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
dependencies dependencies d de dep depe s es ies cies NOCAPS NODIGIT 0 NOPUNCT dependencies xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
flux flux f fl flu flux x ux lux flux NOCAPS NODIGIT 0 NOPUNCT flux xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
expulsion expulsion e ex exp expu n on ion sion NOCAPS NODIGIT 0 NOPUNCT expulsion xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
these these t th the thes e se ese hese NOCAPS NODIGIT 0 NOPUNCT these xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
two two t tw two two o wo two two NOCAPS NODIGIT 0 NOPUNCT two xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
regions regions r re reg regi s ns ons ions NOCAPS NODIGIT 0 NOPUNCT regions xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Our our O Ou Our Our r ur Our Our INITCAP NODIGIT 0 NOPUNCT Our Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
data data d da dat data a ta ata data NOCAPS NODIGIT 0 NOPUNCT data xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
yield yield y yi yie yiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT yield xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anisotropy anisotropy a an ani anis y py opy ropy NOCAPS NODIGIT 0 NOPUNCT anisotropy xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ratio ratio r ra rat rati o io tio atio NOCAPS NODIGIT 0 NOPUNCT ratio xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
γ γ γ γ γ γ γ γ γ γ NOCAPS NODIGIT 1 NOPUNCT γ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
dH dh d dH dH dH H dH dH dH NOCAPS NODIGIT 0 NOPUNCT dH xX xX DIFFERENTFONT LOWERFONT false false BASELINE false
ab ab a ab ab ab b ab ab ab NOCAPS NODIGIT 0 NOPUNCT ab xx x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
dT dt d dT dT dT T dT dT dT NOCAPS NODIGIT 0 NOPUNCT dT xX xX DIFFERENTFONT HIGHERFONT false false SUBSCRIPT false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / DIFFERENTFONT HIGHERFONT false false BASELINE false
H h H H H H H H H H ALLCAPS NODIGIT 1 NOPUNCT H X X DIFFERENTFONT LOWERFONT false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUPERSCRIPT true
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x SAMEFONT SAMEFONTSIZE false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE true
dT dt d dT dT dT T dT dT dT NOCAPS NODIGIT 0 NOPUNCT dT xX xX DIFFERENTFONT HIGHERFONT false false SUBSCRIPT true
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT HIGHERFONT false false BASELINE true
8 8 8 8 8 8 8 8 8 8 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
roughly roughly r ro rou roug y ly hly ghly NOCAPS NODIGIT 0 NOPUNCT roughly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
agreement agreement a ag agr agre t nt ent ment NOCAPS NODIGIT 0 NOPUNCT agreement xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
γ γ γ γ γ γ γ γ γ γ NOCAPS NODIGIT 1 NOPUNCT γ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
9 9 9 9 9 9 9 9 9 9 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
3 3 3 3 3 3 3 3 3 3 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
determined determined d de det dete d ed ned ined NOCAPS NODIGIT 0 NOPUNCT determined xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
low low l lo low low w ow low low NOCAPS NODIGIT 0 NOPUNCT low xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
field field f fi fie fiel d ld eld ield NOCAPS NODIGIT 0 NOPUNCT field xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
studies studies s st stu stud s es ies dies NOCAPS NODIGIT 0 NOPUNCT studies xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
