Enhancing enhancing E En Enh Enha g ng ing cing INITCAP NODIGIT 0 NOPUNCT Enhancing Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT HIGHERFONT false false BASELINE false
above above a ab abo abov e ve ove bove NOCAPS NODIGIT 0 NOPUNCT above xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
well well w we wel well l ll ell well NOCAPS NODIGIT 0 NOPUNCT well xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
explained explained e ex exp expl d ed ned ined NOCAPS NODIGIT 0 NOPUNCT explained xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
anisotropic anisotropic a an ani anis c ic pic opic NOCAPS NODIGIT 0 NOPUNCT anisotropic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromagnetic antiferromagnetic a an ant anti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT antiferromagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spin spin s sp spi spin n in pin spin NOCAPS NODIGIT 0 NOPUNCT spin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fluctuations fluctuations f fl flu fluc s ns ons ions NOCAPS NODIGIT 0 NOPUNCT fluctuations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
model model m mo mod mode l el del odel NOCAPS NODIGIT 0 NOPUNCT model xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
seen seen s se see seen n en een seen NOCAPS NODIGIT 0 NOPUNCT seen xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
application application a ap app appl n on ion tion NOCAPS NODIGIT 0 NOPUNCT application xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
markedly markedly m ma mar mark y ly dly edly NOCAPS NODIGIT 0 NOPUNCT markedly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
suppresses suppresses s su sup supp s es ses sses NOCAPS NODIGIT 0 NOPUNCT suppresses xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antifer antifer a an ant anti r er fer ifer NOCAPS NODIGIT 0 NOPUNCT antifer xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
romagnetic romagnetic r ro rom roma c ic tic etic NOCAPS NODIGIT 0 NOPUNCT romagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spin spin s sp spi spin n in pin spin NOCAPS NODIGIT 0 NOPUNCT spin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fluctuations fluctuations f fl flu fluc s ns ons ions NOCAPS NODIGIT 0 NOPUNCT fluctuations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
bringing bringing b br bri brin g ng ing ging NOCAPS NODIGIT 0 NOPUNCT bringing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
system system s sy sys syst m em tem stem NOCAPS NODIGIT 0 NOPUNCT system xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
away away a aw awa away y ay way away NOCAPS NODIGIT 0 NOPUNCT away xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
from from f fr fro from m om rom from NOCAPS NODIGIT 0 NOPUNCT from xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromagnetic antiferromagnetic a an ant anti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT antiferromagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
QCP qcp Q QC QCP QCP P CP QCP QCP ALLCAPS NODIGIT 0 NOPUNCT QCP XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
As as A As As As s As As As INITCAP NODIGIT 0 NOPUNCT As Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
result result r re res resu t lt ult sult NOCAPS NODIGIT 0 NOPUNCT result xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
relation relation r re rel rela n on ion tion NOCAPS NODIGIT 0 NOPUNCT relation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT HIGHERFONT false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
const const c co con cons t st nst onst NOCAPS NODIGIT 0 NOPUNCT const xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
becomes becomes b be bec beco s es mes omes NOCAPS NODIGIT 0 NOPUNCT becomes xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
valid valid v va val vali d id lid alid NOCAPS NODIGIT 0 NOPUNCT valid xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
over over o ov ove over r er ver over NOCAPS NODIGIT 0 NOPUNCT over xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
100 100 1 10 100 100 0 00 100 100 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
without without w wi wit with t ut out hout NOCAPS NODIGIT 0 NOPUNCT without xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
development development d de dev deve t nt ent ment NOCAPS NODIGIT 0 NOPUNCT development xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromag antiferromag a an ant anti g ag mag omag NOCAPS NODIGIT 0 NOPUNCT antiferromag xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
netic netic n ne net neti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT netic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spin spin s sp spi spin n in pin spin NOCAPS NODIGIT 0 NOPUNCT spin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fluctuations fluctuations f fl flu fluc s ns ons ions NOCAPS NODIGIT 0 NOPUNCT fluctuations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
upon upon u up upo upon n on pon upon NOCAPS NODIGIT 0 NOPUNCT upon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cooling cooling c co coo cool g ng ing ling NOCAPS NODIGIT 0 NOPUNCT cooling xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
On on O On On On n On On On INITCAP NODIGIT 0 NOPUNCT On Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
other other o ot oth othe r er her ther NOCAPS NODIGIT 0 NOPUNCT other xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
hand hand h ha han hand d nd and hand NOCAPS NODIGIT 0 NOPUNCT hand xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
it it i it it it t it it it NOCAPS NODIGIT 0 NOPUNCT it xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
should should s sh sho shou d ld uld ould NOCAPS NODIGIT 0 NOPUNCT should xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
noted noted n no not note d ed ted oted NOCAPS NODIGIT 0 NOPUNCT noted xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
seen seen s se see seen n en een seen NOCAPS NODIGIT 0 NOPUNCT seen xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
values values v va val valu s es ues lues NOCAPS NODIGIT 0 NOPUNCT values xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT HIGHERFONT false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
γ γ γ γ γ γ γ γ γ γ NOCAPS NODIGIT 1 NOPUNCT γ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ∼ ALLCAPS NODIGIT 1 NOPUNCT ∼ ∼ ∼ DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
25 25 2 25 25 25 5 25 25 25 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
J j J J J J J J J J ALLCAPS NODIGIT 1 NOPUNCT J X X SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
K k K K K K K K K K ALLCAPS NODIGIT 1 NOPUNCT K X X SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
mol mol m mo mol mol l ol mol mol NOCAPS NODIGIT 0 NOPUNCT mol xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
CeIrIn ceirin C Ce CeI CeIr n In rIn IrIn INITCAP NODIGIT 0 NOPUNCT CeIrIn XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
P p P P P P P P P P ALLCAPS NODIGIT 1 NOPUNCT P X X DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
GPa gpa G GP GPa GPa a Pa GPa GPa INITCAP NODIGIT 0 NOPUNCT GPa XXx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
are are a ar are are e re are are NOCAPS NODIGIT 0 NOPUNCT are xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
one one o on one one e ne one one NOCAPS NODIGIT 0 NOPUNCT one xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
order order o or ord orde r er der rder NOCAPS NODIGIT 0 NOPUNCT order xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
magnitude magnitude m ma mag magn e de ude tude NOCAPS NODIGIT 0 NOPUNCT magnitude xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
larger larger l la lar larg r er ger rger NOCAPS NODIGIT 0 NOPUNCT larger xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
than than t th tha than n an han than NOCAPS NODIGIT 0 NOPUNCT than xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
LaIrIn lairin L La LaI LaIr n In rIn IrIn INITCAP NODIGIT 0 NOPUNCT LaIrIn XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT HIGHERFONT false false BASELINE false
These these T Th The Thes e se ese hese INITCAP NODIGIT 0 NOPUNCT These Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
results results r re res resu s ts lts ults NOCAPS NODIGIT 0 NOPUNCT results xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
indicate indicate i in ind indi e te ate cate NOCAPS NODIGIT 0 NOPUNCT indicate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
that that t th tha that t at hat that NOCAPS NODIGIT 0 NOPUNCT that xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
strong strong s st str stro g ng ong rong NOCAPS NODIGIT 0 NOPUNCT strong xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
electron electron e el ele elec n on ron tron NOCAPS NODIGIT 0 NOPUNCT electron xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cor cor c co cor cor r or cor cor NOCAPS NODIGIT 0 NOPUNCT cor xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
relation relation r re rel rela n on ion tion NOCAPS NODIGIT 0 NOPUNCT relation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
still still s st sti stil l ll ill till NOCAPS NODIGIT 0 NOPUNCT still xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
plays plays p pl pla play s ys ays lays NOCAPS NODIGIT 0 NOPUNCT plays xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
central central c ce cen cent l al ral tral NOCAPS NODIGIT 0 NOPUNCT central xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
role role r ro rol role e le ole role NOCAPS NODIGIT 0 NOPUNCT role xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enhance enhance e en enh enha e ce nce ance NOCAPS NODIGIT 0 NOPUNCT enhance xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
values values v va val valu s es ues lues NOCAPS NODIGIT 0 NOPUNCT values xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT SAMEFONTSIZE false false BASELINE false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X SAMEFONT SAMEFONTSIZE false false BASELINE false
1 1 1 1 1 1 1 1 1 1 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
T t T T T T T T T T ALLCAPS NODIGIT 1 NOPUNCT T X X DIFFERENTFONT HIGHERFONT false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
γ γ γ γ γ γ γ γ γ γ NOCAPS NODIGIT 1 NOPUNCT γ x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
even even e ev eve even n en ven even NOCAPS NODIGIT 0 NOPUNCT even xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
though though t th tho thou h gh ugh ough NOCAPS NODIGIT 0 NOPUNCT though xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromagnetic antiferromagnetic a an ant anti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT antiferromagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
spin spin s sp spi spin n in pin spin NOCAPS NODIGIT 0 NOPUNCT spin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fluc fluc f fl flu fluc c uc luc fluc NOCAPS NODIGIT 0 NOPUNCT fluc xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tuations tuations t tu tua tuat s ns ons ions NOCAPS NODIGIT 0 NOPUNCT tuations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
disappear disappear d di dis disa r ar ear pear NOCAPS NODIGIT 0 NOPUNCT disappear xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
CeIrIn ceirin C Ce CeI CeIr n In rIn IrIn INITCAP NODIGIT 0 NOPUNCT CeIrIn XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE false
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
under under u un und unde r er der nder NOCAPS NODIGIT 0 NOPUNCT under xxxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
pressure pressure p pr pre pres e re ure sure NOCAPS NODIGIT 0 NOPUNCT pressure xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
This this T Th Thi This s is his This INITCAP NODIGIT 0 NOPUNCT This Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
contrast contrast c co con cont t st ast rast NOCAPS NODIGIT 0 NOPUNCT contrast xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
case case c ca cas case e se ase case NOCAPS NODIGIT 0 NOPUNCT case xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
CeCoIn cecoin C Ce CeC CeCo n In oIn CoIn INITCAP NODIGIT 0 NOPUNCT CeCoIn XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT HIGHERFONT false false BASELINE true
CeRhIn cerhin C Ce CeR CeRh n In hIn RhIn INITCAP NODIGIT 0 NOPUNCT CeRhIn XxXxXx XxXxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
5 5 5 5 5 5 5 5 5 5 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x DIFFERENTFONT HIGHERFONT false false BASELINE false
which which w wh whi whic h ch ich hich NOCAPS NODIGIT 0 NOPUNCT which xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
antiferromagnetic antiferromagnetic a an ant anti c ic tic etic NOCAPS NODIGIT 0 NOPUNCT antiferromagnetic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
